text,category
"Terravision non si assume alcuna responsabilità per oggetti non imballati adeguatamente, deperibili o fragili, o per danni di lieve entità alla superficie esterna dei bagagli (ad es. graffi, macchie, sporco, ammaccature), derivanti da normale usura",warranty
"Gli oggetti sopra specificati quali bagagli vietati, se trovati a bordo, verranno immediatamente scaricati dalla vettura",warranty
"La Terravision si riserva di non accettare a bordo dei bus i bagagli che, a seguito di controllo, verranno trovati privi di tali requisiti",warranty
"La Società si obbliga, inoltre, a ridurre al minimo disagi e inconvenienti relativi al viaggio",warranty
"Se il bus su cui il passeggero viaggia non è in grado di giungere alla destinazione prescelta dallo stesso, salvo che la causa non vada oltre il controllo della Terravision, la Società si riserva di scegliere tra le seguenti opzioni di comportamento",warranty
scegliere un mezzo di trasporto alternativo che garantisca al passeggero l’arrivo a destinazione,warranty
predisporre una vettura sostitutiva,warranty
concedere il rimborso delle spese sostenute dal passeggero,warranty
emettere un coupon a favore del passeggero,warranty
Il termine ultimo per effettuare il reclamo è di 30 giorni dalla data di partenza del viaggio,warranty
"La Terravision si riserva di impedire la salita sul bus o agevolare la discesa dallo stesso, ove possibile, del passeggero che, noncurante delle prescrizioni, abbia tenuto un comportamento vietato",warranty
La Terravision non è responsabile per gli atti e le omissioni commesse da altri passeggeri sul bus o in stazione,warranty
"La Società si obbliga, tuttavia, a controllare il comportamento di tutti gli utenti",warranty
Gli ordini sono soggetti alla disponibilità ed alla discrezionale accettazione del Titolare,warranty
L’ordine sarà cancellato qualora il Titolare non riceva il pagamento tramite bonifico bancario entro 3 giorni solari dal momento dell’accettazione dell’ordine,warranty
In questo caso il Titolare provvederà al rimborso del prezzo e delle spese di spedizione sostenute dall’Utente,warranty
Le foto inserite sono indicative e non costituiscono garanzia delle qualità dei prodotti,warranty
"L’Ordine viene eseguito nei termini precisati nella pagina di riepilogo e nell’email di Conferma d’Ordine, con riserva della disponibilità del prodotto ordinato.",warranty
Gli Utenti possono cancellare l’ordine in qualsiasi momento prima della spedizione,warranty
"In caso di mancato ritiro entro il termine stabilito dal trasportatore, i prodotti verranno restituiti al Titolare, che rimborserà il prezzo dei prodotti, ma non il costo di spedizione",warranty
"Il Titolare non può essere ritenuto responsabile per errori nella consegna dovuti a inesattezze o incompletezze nella compilazione dell’ordine d’acquisto da parte dell’Utente, per danni eventualmente occorsi ai Prodotti successivamente alla consegna al vettore o per ritardi nella consegna a quest’ultimo imputabili",warranty
"Se l’Utente recede dal presente contratto, gli saranno rimborsati tutti i pagamenti che ha effettuato a favore del Titolare, compresi i costi di consegna (ad eccezione dei costi supplementari derivanti dalla eventuale scelta di un tipo di consegna diverso dal tipo meno costoso di consegna standard offerto) senza indebito ritardo e in ogni caso non oltre 14 giorni dal giorno in cui il Titolare è informato della decisione dell’Utente di recedere dal presente contratto",warranty
I costi della restituzione dei beni sono a carico del Titolare,warranty
"Qualora l’Utente non volesse usufruire del servizio di restituzione gratuito messo a disposizione dal Titolare, i costi della restituzione saranno a carico dell’Utente stesso",warranty
"L’Utente è responsabile solo della diminuzione del valore dei beni risultante da una manipolazione del bene diversa da quella necessaria per stabilire la natura, le caratteristiche e il funzionamento dei beni",warranty
"Non vengono sostituiti o rimborsati prodotti danneggiati od usati in modo diverso rispetto a quanto strettamente necessario per stabilire la natura, le caratteristiche e il funzionamento dei beni",warranty
"Qualora le scarpe restituite dovessero presentare abrasioni sulla suola, il Titolare si riserva il diritto di effettuare solo un rimborso parziale (prezzo al netto dei costi di gestione e di riparazione)",warranty
Il titolare si riserva il diritto di rispedire al mittente le restituzioni non correttamente identificate da numero RMA,warranty
Il diritto di recesso non si applica alle merci che sono state prodotte su misura per l’Utente,warranty
L’Utente che acquista in qualità di consumatore gode del diritto di garanzia sulla conformità dei prodotti e servizi acquistati,warranty
La garanzia ha una durata di 24 mesi a partire dalla consegna del bene e il difetto di conformità deve essere comunicato al Titolare entro 2 mesi dalla scoperta,warranty
In nessun caso la chiusura o sospensione dell’account dell’Utente da parte del Titolare possono costituire titolo per qualsivoglia richiesta di indennizzo o pretesa risarcitoria da parte dell’Utente,warranty
"Il Servizio è fornito dal Titolare “così com’è”, senza alcuna garanzia espressa o implicita per la sua accuratezza o disponibilità",warranty
"In caso di interruzione definitiva, il Titolare agirà come possibile per permettere agli Utenti di prelevare le proprie informazioni ospitate presso il Titolare",warranty
LEI RICONOSCE CHE UBER NON FORNISCE SERVIZI DI TRASPORTO O LOGISTICI NÉ OPERA COME VETTORE DI TRASPORTO E CHE TUTTI DETTI SERVIZI DI TRASPORTO O LOGISTICI SONO FORNITI DA TERZI FORNITORI INDIPENDENTI CHE NON SONO ALLE DIPENDENZE DI UBER O DI QUALUNQUE DELLE SUE SOCIETÀ COLLEGATE,warranty
Uber non approva tali servizi e contenuti di terze parti e in nessun caso Uber sarà responsabile per i prodotti o i servizi di tali terzi fornitori,warranty
Questi terzi beneficiari non sono parti di questo contratto e non sono responsabili per la fornitura o il supporto dei Servizi in alcun modo,warranty
Lei è responsabile di tutte le attività che si verificano sul suo Account,warranty
"In alcuni casi è possibile che le venga richiesto di fornire un documento d’identità per accedere o utilizzare i Servizi, e lei riconosce che le può essere negato l’accesso o l’utilizzo dei Servizi, qualora si rifiuti di fornire un documento d’identità",warranty
"Uber si riserva il diritto di trattenere o detrarre crediti o altre caratteristiche o benefici ottenuti attraverso l’utilizzo di Codici Promozionali da lei o da qualsiasi altro utente nel caso in cui Uber determini o ritenga che l’uso o il rimborso del Codice Promozionale era dovuto a errore, fraudolento, illegale, o in violazione dei termini del Codice Promozionale applicabili o di questi Termini",warranty
"Uber può, ma non vi sarà obbligato, esaminare, monitorare o rimuovere i Contenuti dell’Utente, ad esclusiva discrezione di Uber e in qualsiasi momento e per qualsiasi motivo, senza preavviso nei suoi confronti",warranty
"Uber non garantisce che i Servizi, o parte degli stessi, funzioneranno su qualsiasi hardware o dispositivi specifici. Inoltre, i Servizi potrebbero essere soggetti a malfunzionamenti e ritardi relativi all’utilizzo di Internet e di comunicazioni elettroniche",warranty
"Gli addebiti da lei saldati sono definitivi e non rimborsabili, se non diversamente stabilito da Uber",warranty
"Lei conserva il diritto di richiedere Addebiti inferiori da un Terzo Fornitore per i servizi o beni da lei ricevuti da tale Terzo Fornitore, al momento di ricevere tali servizi o beni",warranty
"Uber compirà ogni ragionevole sforzo per informarla circa gli Addebiti che possono essere applicabili, fermo restando che lei sarà responsabile degli Addebiti maturati nel suo Account indipendentemente dal fatto che fosse consapevole o no di tali Addebiti o dei relativi importi",warranty
"Lei può scegliere di annullare la richiesta di servizi o beni da un Terzo Fornitore in qualsiasi momento prima dell’arrivo di tale Terzo Fornitore, nel qual caso le può essere imputata una penale di cancellazione",warranty
"Lei riconosce e accetta che, sebbene sia libero di riconoscere ulteriori importi a titolo di liberalità a qualsiasi Terzo Fornitore che le fornisce i servizi o i beni ottenuti tramite il Servizio, lei non ha alcun obbligo in tal senso",warranty
Tali importi saranno trasferiti da Uber al Terzo Fornitore applicabile e non sono rimborsabili,warranty
I SERVIZI SONO FORNITI “COME SONO” E “COME DISPONIBILI”,warranty
"UBER ESCLUDE TUTTE LE DICHIARAZIONI E GARANZIE, ESPRESSE, IMPLICITE O DI LEGGE, NON ESPRESSAMENTE SANCITE IN QUESTI TERMINI, INCLUSE LE GARANZIE IMPLICITE DI COMMERCIABILITÀ, IDONEITÀ PER UN PARTICOLARE SCOPO E DI NON VIOLAZIONE. INOLTRE, UBER NON RILASCIA ALCUNA DICHIARAZIONE, GARANZIA O ASSICURAZIONE CIRCA L’AFFIDABILITÀ, TEMPESTIVITÀ, QUALITÀ, IDONEITÀ O DISPONIBILITÀ DEI SERVIZI, O DEI SERVIZI O BENI RICHIESTI TRAMITE L’USO DEI SERVIZI, O CHE I SERVIZI SARANNO SENZA INTERRUZIONI O SENZA ERRORI. UBER NON GARANTISCE LA QUALITÀ, L’ADEGUATEZZA, LA SICUREZZA O LA CAPACITÀ DEI TERZI FORNITORI",warranty
"LEI CONVIENE CHE L’INTERO RISCHIO DERIVANTE DAL SUO USO DEI SERVIZI, E DI QUALSIASI SERVIZIO O BENE RICHIESTO IN CONNESSIONE AD ESSI, RESTA ESCLUSIVAMENTE A SUO CARICO, NELLA MISURA IN CUI QUESTO SIA PERMESSO DALLA LEGGE APPLICABILE",warranty
LEI RICONOSCE CHE I TERZI FORNITORI DI TRASPORTO CHE FORNISCONO SERVIZI DI TRASPORTO RICHIESTI ATTRAVERSO TALUNI MARCHI RICHIESTI POSSONO OFFRIRE SERVIZI DI TRASPORTO IN RIDESHARING O PEER-TO-PEER E POSSONO NON AVERE LICENZE O PERMESSI PROFESSIONALI,warranty
"I SERVIZI DI UBER POSSONO ESSERE UTILIZZATI DA LEI PER RICHIEDERE E PROGRAMMARE TRASPORTI, SERVIZI PER BENI E SERVIZI LOGISTICI CON TERZI FORNITORI, TUTTAVIA LEI RICONOSCE CHE UBER NON HA ALCUNA RESPONSABILITÀ NEI SUOI CONFRONTI IN RELAZIONE A TRASPORTI, SERVIZI PER BENI E SERVIZI LOGISTICI FORNITI A LEI DA TERZI FORNITORI AL DI FUORI DI QUANTO ESPRESSAMENTE CONTEMPLATO NEI PRESENTI TERMINI",warranty
"L'utente utilizza il Sito a suo rischio, ivi compreso il rischio di essere esposto a contenuti offensivi, osceni, errati, discutibili o comunque inopportuni",warranty
"Il Sito può essere modificato, aggiornato, interrotto, sospeso o dismesso in qualsiasi momento senza alcun preavviso o senza essere legalmente perseguibile",warranty
L'utente è altresì responsabile di tutte le attività svolte in relazione al suo account,warranty
L'utente dichiara di informarci tempestivamente in merito ad eventuali utilizzi non autorizzati del proprio account,warranty
"La responsabilità del proprio contenuto, che, una volta pubblicato, non può essere ritirato, è di esclusiva competenza dell'utente",warranty
